"","text","tweet_id","tweet_time","tweeter","tweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"64","Oh, yeah!! @AaronRodgers12 is the FedEx Player of the Day!! 4 TDs!! You've earned it!!  Congrats!! 😘👏🏾🎉 #GBvsNYG #GoPackGo #BigDog https://t.co/93jvT3oaPx",1201255607975718912,"2019-12-01 21:43:49",351364863,"Tiffani Michelle",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"65","WE HERE! WE MAY GET MAD BUT WE AINT NEVA LEFT YALL!!!! 👏🏾👏🏾👏🏾👍🏾👍🏾💥💥 #GoPackGo https://t.co/Uvca9Fmczy",1201255562605998080,"2019-12-01 21:43:39",3068852509,"Kenny p💚💛🍹♌",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"66","#GoPackGo 💚❄️ https://t.co/asDsLYHP1S",1201255551268601856,"2019-12-01 21:43:36",3037148115,"Jaime Ellyn",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"67","#gopackgo @packers https://t.co/hrI51LRTiB",1201255536047603712,"2019-12-01 21:43:32",1233257761,"Nelius D. 🐣🐤 Tweets 🐥🐦",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"68","9-3 💚💛 #GoPackGo",1201255511200391168,"2019-12-01 21:43:26",274283445,"Neto Montemayor",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"69","Ok Super Bowl 45 MVP @AaronRodgers12 here's what I want U 2 do, next week in Lambeau: #gopackgo #BEATREDSKINS #KICKREDSKINSOUTOFPLAYOFFS #dccfamily #dccfanandsupporter4LIFE #WASvsGB ❤️️⚡️️💪🔥🏈",1201255500609806336,"2019-12-01 21:43:24",1936359390,"Dean Walker",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"70","Glad I get some sort of Sunday relief! #GoPackGo https://t.co/FahBvYpNBG",1201255496956731392,"2019-12-01 21:43:23",1486308636,"Brandon Smith",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"71","Good game packers... we are heading to Lambeau next weekend for some birthday times... haven't been in a few years so I am ready for that #GoPackGo",1201255495740379136,"2019-12-01 21:43:23",277265939,"Brian Palmgren",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"72","Erste Winning Season seit 2 Spielzeiten. Fühlt sich gut an. #GoPackGo",1201255392195551232,"2019-12-01 21:42:58",1083320348773359616,"🏈 PackersDE 🏈",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"73","winning season secured. not bad for a rookie head coach. #GoPackGo",1201255373111484416,"2019-12-01 21:42:53",1085019947565236224,"Packers Shareholder MX",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"74","#GoPackGo",1201255236553175040,"2019-12-01 21:42:21",895096781461110784,"❌Marcus❌Brown❌",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"75","#GoPackGo",1201255217473437696,"2019-12-01 21:42:16",1156004800212983808,"PizzaManeMusic",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"76","@VicariJohn @saquon #GoPackGo",1201255126226407424,"2019-12-01 21:41:54",2665623077,"Brennan Miller",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"77","#GoPackGo",1201255054830788608,"2019-12-01 21:41:37",2257024968,"Lev",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"78","NFL Early Game Covers 🏈🏈🏈

#HereWeGo +1
Under 40📉

#GoNiners +6✅
Under 45📉

#GoBucs -3✅
Under 46.5📉

#GoPackGo -6.5✅
Over 43.5📈

#HTTR +10.5
Over 39📈

#Titans -1✅
Over 42📈

#FinsUp +10✅
Over 45📈

#SeizeTheDEY +2.5📈
Under 43📉",1201255006034386944,"2019-12-01 21:41:26",1070525447040090112,"Good Bettor Bets",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"79","Thank you! RT @packers: 💪 #GoPackGo https://t.co/SE9vmrDisE",1201254949973352448,"2019-12-01 21:41:12",24401144,"Claire B Lang",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"80","9-3 💪💪💪 #GoPackGo https://t.co/cFbl8HUegY",1201254938304811008,"2019-12-01 21:41:10",1064809714926657536,"Tony Soprano",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"81","@packers @HailRodgers12_ @AaronRodgers12 Thanks for the new wallpaper!! #GoPackGo",1201254887318794240,"2019-12-01 21:40:58",736125746,"Spencer Chaffee",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"82","Who are we? ... PACKERS ... Who are we? ... PACKERS ... Who are we? ... PACKERS!!! GO PACK GO! What a win in the Meadowlands! Heard the GoPack Go chants on TV. Love me some cheese! #CheeseHead #GoPackGo #PackersWin",1201254880515690496,"2019-12-01 21:40:56",245059088,"Cyber Boss FAL",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"83","Me watching the #Packers win comfortably while it’s snowing out #GoPackGo https://t.co/smcxPd3C8x",1201254856251629568,"2019-12-01 21:40:50",243247020,"The Marcdalorian, Juice Fett",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"84","Aaron Rodgers: Throws four touchdowns in snow #GoPackGo - https://t.co/ayOhXI8QuZ",1201254814727987200,"2019-12-01 21:40:40",2542083714,"RotoWire🏈",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"85","Aaron Rodgers: Throws four touchdowns in snow #GoPackGo - https://t.co/zyzoro9ZVH",1201254813742317568,"2019-12-01 21:40:40",31614413,"RotoWire⚡",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"86","#GoPackGo #Packers 9-3 🏈💪🏼🏈 https://t.co/KWoRkgRqMz",1201254755902873600,"2019-12-01 21:40:26",363885582,"✨Emily Harries✨",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"87","#GoPackGo",1201254752685678592,"2019-12-01 21:40:25",39205091,"Donaven",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"88","#GoPackGo great win!",1201254740937650176,"2019-12-01 21:40:23",2901441804,"Coxy 🏴󠁧󠁢󠁷󠁬󠁳󠁿",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"89","Not many people can say they’ve been to a snow game. Happy I’m one of them.
What a blast. #GoPackGo https://t.co/qpaS7wSuGc",1201254700559085568,"2019-12-01 21:40:13",272293847,"Christopher Grilli",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"90","#Packers down Giants to improve to 9-3

📰: https://t.co/Xbsh4sj99l 

#GBvsNYG | #GoPackGo https://t.co/4X1YkKqNWa",1201254591616212992,"2019-12-01 21:39:47",35865630,"Green Bay Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"91","Teraz przed nami Redskins u siebie, czyli kolejny must win. Przy dobrych wiatrach możemy być blisko zapewnienia sobie miejsca w WC, natomiast o dywizji zadecydują mecze z bezpośrednimi rywalami. Ale sytuacja jest dobra #nflpl #GoPackGo",1201254579213606912,"2019-12-01 21:39:44",218966632,"Raoul Duke",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"92","On to the next #GoPackGo",1201254559047389184,"2019-12-01 21:39:39",63578068,"TMC",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"93","برباعية ارون رودجرز، قرين باي باكرز ينتصر على نيويورك جاينتس 🔥#GoPackGo 
 https://t.co/h4Znh4VUGw",1201254456685453312,"2019-12-01 21:39:15",2934668062,"كرة القدم الأمريكية",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"94","#GoPackGo",1201254412058079232,"2019-12-01 21:39:04",1329723626,"#iLLSmith♉️",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"95","9-3 #GoPackGo",1201254351039275008,"2019-12-01 21:38:50",152140323,"Cashew 🥜",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"96","😍😍😍😍 #GoPackGo https://t.co/MZAeHLP0lh",1201254345301536768,"2019-12-01 21:38:48",328833321,"✨🌸Hayley Suzanne🌸✨",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"97","I love football #GoPackGo",1201254267400552448,"2019-12-01 21:38:30",111112782,"Alvaro Luna",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"98","To his credit #81 made couple quality catches.  #GoPackGo 
9-3.",1201254165600751616,"2019-12-01 21:38:05",1013843252,"Gary N Upchurch",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"99","😊
#GoPackGo https://t.co/rItTDlFCbx",1201254162325000192,"2019-12-01 21:38:05",946771518150803456,"Shelly88💚💛🏈",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"100","HAPPY PRE BDAY TOOO MEE!!!! 🙌🏼💚💛💚 
#GoPackGo https://t.co/MN8G8hSu7q",1201254129869500416,"2019-12-01 21:37:57",823284260954050560,"Lex",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"101","@DrewOlsonMKE I own a Favre Jet's jersey, because I was that mad. I used it in a ESPN bit for an anniversary of the butt fumble a few years ago. #GoPackGo",1201254101847355392,"2019-12-01 21:37:50",127758536,"Matt B",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"102","Game Recap: Bouceback in the Big Apple, Packers topple Giants 31-13 https://t.co/cMsMB9f2zV #Packers #GoPackGo https://t.co/pInXE2FTnr",1201254035023466496,"2019-12-01 21:37:34",11090842,"Cheesehead TV",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"103","Bueno... #GoPackGo https://t.co/kGX0PoXHjF",1201253981923741696,"2019-12-01 21:37:22",35335111,"a í d a",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"104","Ok. We played a crappy team, but a win is a win! We did a great job recovering from an embarrassment in the last game. One step closer to the Super Bowl! #GBvsNYG #GoPackGo @NFL",1201253923937570816,"2019-12-01 21:37:08",28463705,"Melissa",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"105","today was amazing. saw my boys play in snow, sleet and rain. THEY WON 🤙🏻 #GoPackGo @packers @AaronRodgers12 https://t.co/FF5XjBxJ1H",1201253913149743104,"2019-12-01 21:37:05",156727365,"Tori",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"106","@TheRealZSmith #GoPackGo https://t.co/rFpDqqoeqn",1201253803871363072,"2019-12-01 21:36:39",538594047,"Richard Biddle",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"107","Packers baby!!! #GoPackGo https://t.co/pH6nnRDp9G",1201253795772153856,"2019-12-01 21:36:37",1322995754,"Jenn Jenn",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"108","9-3 feels good! Nice to have @BBulaga out there! 

#GoPackGo #Packers🏈🧀

https://t.co/I0gxyLERlI",1201253715396714496,"2019-12-01 21:36:18",21684587,"Rob McMahon 🏈🧀",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"109","Leaving #Vegas and what #milwaukee is 73 degrees #wtf #sundayfunday #gopackgo 💚💚💚 https://t.co/b3tca7nnbH",1201253694957768704,"2019-12-01 21:36:13",24584990,"Nola J",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"110","It's a damn good day to be a #cheesehead 🧀 

#GoPackGo 💚💛💚💛",1201253686309261312,"2019-12-01 21:36:11",4123921696,"rayne 🌸🦄💋",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"111","Even in the snow....he’s the man! @aaronrodgers12 #GoPackGo #PackersNation https://t.co/uoOGkd1aj6",1201253683507253248,"2019-12-01 21:36:11",81502170,"Christy©",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"112","@IKE_Packers 2nd year GM
1st year head coach
If you had said they'd be 9 and 3 at this point before the season, EVERY #Packers fan would have taken it. Yes they have some holes and can be frustrating at times but everything is still in front of them going forward #GoPackGo",1201253668013645824,"2019-12-01 21:36:07",312116679,"Joe in Superior",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"113","I love my Pack ♡ 

#gopackgo
#PackersRollCall",1201253595057983488,"2019-12-01 21:35:49",326799304,"Its Me. 🦃🍻🥧",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"114","@packers #GOPACKGO💚💛🏈🙌🏻 https://t.co/921vLKJ73C",1201253510995697664,"2019-12-01 21:35:29",846551971,"Jan Rexhouse",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"115","💚💛 (9-3) 🏈🧀 #GoPackGo https://t.co/HRomk1Kyd7",1201253504037163008,"2019-12-01 21:35:28",27775750,"🦂🖤ShortyCat🖤💀",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"116","#GoPackGo",1201253476380090368,"2019-12-01 21:35:21",54110457,"Esteban",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"117","Þægilegur sigur okkar manna gegn frekar lélegu og lōskuðu Giants liði. Rodgers flottur og vonandi er Adams kominn í gang á rauða svæðinu. “Sjóðheitir” Redskins næst. Áfram gakk! #gopackgo #tiujardarnir #nflisland",1201253455094059008,"2019-12-01 21:35:16",340930342,"Valur Gunnarsson",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"118","#GoPackGo with a win in the road 🧀 @packers",1201253386810773504,"2019-12-01 21:35:00",119135602,"PØDE",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"119","#GoPackGo https://t.co/gnKWbcG6kE",1201253380871643136,"2019-12-01 21:34:58",897879127855910912,"🌻🌷💫Valeri💫🌷🌻",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"120","Yooo @AllenLazard where can I get some game used memorabilia?!  Showing out!! 9-3!
#GoPackGo #GBvsNYG #LFG",1201253358146924544,"2019-12-01 21:34:53",974353198000541696,"Jason Walker",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"121","That's the team I know and love! #GoPackGo indeed https://t.co/NI1iVNIqeq",1201253341256286208,"2019-12-01 21:34:49",198736760,"Brittany Falkers",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"122","Tu sabe que o negócio ficou sério quando a FOX tem que desenhar linhas artificiais de marcação de campo #GoPackGo https://t.co/2q9IyorHsK",1201253230812049408,"2019-12-01 21:34:23",2429146568,"#8 Holiday Appreciator (10-1, 8-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"123","#GoPackGo 🔥 https://t.co/lLu43KlCMY",1201253183655333888,"2019-12-01 21:34:11",2699133293,"Conde",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"124","@blessethbe @GBPdaily @packers The NFL is the ultimate over reaction sport.  2 bad losses in California and now it's time to finish strong into the playoffs.  #GoPackGo",1201253177351450624,"2019-12-01 21:34:10",4830419419,"jeffidy",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"125","I absolutely lost it!!! So good!! Great to see in person @AaronRodgers12!!! #GoPackGo https://t.co/UTWiZFYWuW",1201253146728763392,"2019-12-01 21:34:03",236964557,"Shaun Warnecke",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"126","9-3 babyyyy #GoPackGo #packers https://t.co/EuswSQ2cUQ",1201253127137218560,"2019-12-01 21:33:58",773581102803984384,"MidwestStormChaser",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"127","Feels great to WIN today #gopackgo",1201253016722010112,"2019-12-01 21:33:32",97579887,"Tufu",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"128","The snow don´t stop the packers! Cool! Thanks from Germany! #GoPackGo https://t.co/U2GVfE2CkB",1201252999806492672,"2019-12-01 21:33:28",1081106678,"Stephan-Gedanken",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"129","Packers Win!!!!!!!! Go Pack Go!!! How bout them Packers!!!!! #GoPackGo #PackersNation https://t.co/GwYyfmmqlw",1201252975211098112,"2019-12-01 21:33:22",81502170,"Christy©",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"130","Defense looked meh at times but hey we got 3 int. so I can’t complain. Rodgers needs more targets out there, where is Graham? Happy we looked more aggressive overall. Good bounce back win #GoPackGo",1201252961839538176,"2019-12-01 21:33:18",182914739,"Greg Latter",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"131","Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457152,"2019-12-01 21:33:18",35865630,"Green Bay Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"132","#GoPackGo 🤝🏆 https://t.co/2axGPxlnMz",1201252940880592896,"2019-12-01 21:33:13",850510506,"JayDaDarkskin 🏆",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"133","Muita acima do desempenho, foi a vitória. O adversário não iria impor muitas dificuldades e então foi fazer o básico pra garantir a liderança da divisão por mais uma semana. 

9-3 e contando...

#GoPackGo #NFL100",1201252938095693824,"2019-12-01 21:33:13",1188515185302167552,"Cheesehead Sincero (9-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"134","Anything for the team and for my friends! Let’s hope the curse is broken now! #GoPackGo https://t.co/aUtMgurjnq",1201252922161582080,"2019-12-01 21:33:09",207601941,"Thad Collins",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"135","Omg, what a fun day! Thanks James Hermann for the Invite! So good to see all of you!!!#gopackgo",1201252919569534976,"2019-12-01 21:33:08",259910284,"Julie Polakowski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"136","Every week I ask this how did the Packers lose to the Eagles #GoPackGo",1201252896735682560,"2019-12-01 21:33:03",729264218,"Ross Wynne",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"137","At least the Packers beat the Giants &amp; Cowboys now for Philly.

#GoPackGo",1201252895867449344,"2019-12-01 21:33:03",275227343,"Brian Michael Jacobs",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"138","@packers Don't care how they win! We needed to beat this team, and that what we did. 
#GoPackGo 
I can't listen to these so called fans critiquing a victory, although I'll fight for their right to be able to do it. The only thing I would say is if like to see more sense of urgency on O.",1201252869879545856,"2019-12-01 21:32:57",1403287706,"JEFF PODRUG",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"139","Oh, look, they DO know how to win! #GoPackGo https://t.co/2AXT0qqcIb",1201252781371383808,"2019-12-01 21:32:35",14686778,"CarrieLynn D. Reinhard, Ph.D. 🍾🎄🎉🎆❄☃️🌠🎁🥳",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"140","This is ace! 😂 #GoPackGo https://t.co/Ic2UWumcQY",1201252745866555392,"2019-12-01 21:32:27",324512774,"(GB🧀)igFin 🇫🇮🇬🇧",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"141","At the packers game with @highlandergamesnj #gopackgo https://t.co/BgumcGsxXS https://t.co/RJmYmO1VMs",1201252699993444352,"2019-12-01 21:32:16",826816783881535488,"ShabuniaGaming Retro AF",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"142","Great team win we needed this win to bounce back let’s go #Packers 9-3 #GoPackGo #GBvsNYG #NFLSunday https://t.co/5e62xhpxbt",1201252689390247936,"2019-12-01 21:32:14",555520981,"PackerNation 9-3",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"143","#GoPackGo https://t.co/I3SNG0RrWj",1201252579717648384,"2019-12-01 21:31:47",152626247,"ⓟ Aldair Caires",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"144","#GoPackGo https://t.co/gNrnVlfEXo",1201252557265391616,"2019-12-01 21:31:42",31010510,"Ryan Young",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"145","Love This Photo! #GoPackGo https://t.co/orVSxQPWYh",1201252546314153984,"2019-12-01 21:31:39",2229257203,"MimiJ",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"146","@Bill_Michaels The Packers are not in a position to count ANY potential wins as you look forward on their schedule...  Any projected WIN could easily be a lose from this team as it is currently playing.. #GoPackGo",1201252534062583808,"2019-12-01 21:31:36",295351620,"PopRock 🇺🇸",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"147","#Packers dominate 🧀
#Bucks win on Friday and Saturday 🦌🦌 
#Badgers win, reclaim Paul Bunyan’s Axe, and clich a spot in the B1G Championship 🪓👐

Safe to say it was a good weekend to be a Wisconsin sports fan 

#GoPackGo
#FearTheDeer
#OnWisconsin https://t.co/BeIyRFzrIT",1201252530900127744,"2019-12-01 21:31:36",3403366834,"Cream City Central",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"148","The gunslinger is back!!!!! @AaronRodgers12 loves the snow! ❄️❄️❄️ #GoPackGo 

His 4th touchdown pass goes to @MarcedesLewis89! #GBvsNYG

https://t.co/8AZL2YrdpS",1201252508158570496,"2019-12-01 21:31:30",900025928440438784,"NFLAustralia",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"149","I’m going to focus on the @packers being 9-3. 9-3 is amazing. 🧀🧀🧀🧀#GoPackGo #GoPackGo",1201252404706103296,"2019-12-01 21:31:06",723185970292490240,"Miss Courtney",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"150","🧀💚#GoPackGo",1201252309407133696,"2019-12-01 21:30:43",601583255,"KD™",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"151","Shoutout to Karl for getting us on the sideline and containing his true @packers fandom for the sake of his job #GOPACKGO https://t.co/mwoOwqSPrC",1201252274154213376,"2019-12-01 21:30:35",237932560,"Kate Delps🏍🇺🇸🐾🐴",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"152","@ukpackers Late to the party but I was right here! Trying to thaw out on the train 😂 #GoPackGo #PackersRollCall https://t.co/L6IXlRRiMp",1201252273193734144,"2019-12-01 21:30:34",194325659,"Vicky",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"153","As a packers fan you can’t take wins for granted. But it just doesn’t blow me away or shock me when we beat a 2-9 giants with a rookie QB. I want us to be dominant and beat the best of the best. To compete with the leagues elite of elite. #GoPackGo",1201252257926451200,"2019-12-01 21:30:31",263120168,"DEZI",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"154","9-3. #GoPackGo #Packers #CHTV🧀 https://t.co/1tVL9vmMpf",1201252123180187648,"2019-12-01 21:29:59",11090842,"Cheesehead TV",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"155","9-3!!! #GoPackGo",1201252122525724672,"2019-12-01 21:29:58",488101564,"Taylor",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"156","#GoPackGo https://t.co/cRbY4Gw3xr",1201252117236846592,"2019-12-01 21:29:57",402792870,"austin foster",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"157","Pretty good weekend, right @Trevorlloyd92 
#COYS
#GoPackGo",1201251991172739072,"2019-12-01 21:29:27",2946924326,"TheRealErinE",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"158","Keep rolling Green Bay! #GoPackGo https://t.co/Pmhy0Q1RXi",1201251910042259456,"2019-12-01 21:29:08",378870249,"Todd Greasley",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"159","We’re back!! #GoPackGo https://t.co/W2JiNwAP4y",1201251866744696832,"2019-12-01 21:28:57",71633467,"Meg Lopez",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"160","Packer fans should be blessed we are 9-3, we weren’t even supposed to win 7 games this year. But we are not contenders yet, but we will enjoy this run. #gopackgo https://t.co/L5HdqYuwI7",1201251837942226944,"2019-12-01 21:28:51",21464502,"Matt Andrews",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"161","I love football #GoPackGo",1201251762033827840,"2019-12-01 21:28:32",2530571408,"Nevets",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"162","@KimJonesSports No excuses lol Ya want a very young team? 👶🏻 Or a very old team? 👴🏼 Pick your poison 🤢🤢 #GoPackGo",1201251703858835456,"2019-12-01 21:28:19",226052652,"TrellieCheeseHead",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"163","It's a good week to be a Wisconsinite living in Minnesota😍🤘 #OnWisconsin #GoPackGo",1201251662108729344,"2019-12-01 21:28:09",22201261,"Em K-E🎄",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"164","Chegou o inverno!
#GoPackGo #nfl100 https://t.co/tOMS2Xm1YJ",1201251604466413568,"2019-12-01 21:27:55",4888484710,"Gustavo Bourscheid",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"165","Update: #GoPackGo",1201251511818506240,"2019-12-01 21:27:33",24315041,"DJ Shawna",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"166","Those that apparently watch the game at home instead of actually coming to the stadium. #GoPackGo https://t.co/ALeR0JJtnl",1201251437369602048,"2019-12-01 21:27:15",226210544,"Clay Harned",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"167","💚💛💚💛

#GoPackGo #NFL100 #NFLTwitter #Packers https://t.co/i3uVGH4R0H",1201251380259745792,"2019-12-01 21:27:01",1198785633440788480,"GreekFreakNation 🦌16-3🦌",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"168","#GameDay #GBvsNYG #GoPackGo @packers @Packers_Mx @packeverywhere @LambeauField #LatePost https://t.co/9p9r5Sojam",1201251335921909760,"2019-12-01 21:26:51",849626036,"Dennis Jimenez",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"169","#GoPackGo https://t.co/Y8dF60qz3M",1201251326539239424,"2019-12-01 21:26:49",2742814794,"Victor Titos",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"170","Wow. What a game. Today was a dream come true, and i can’t wait for my next game #GoPackGo",1201251265998737408,"2019-12-01 21:26:34",413640235,"Jarrod Briley",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"171","Tomorrow night, for the first time in my life, I will be cheering for the Seattle shitpigeons... I mean Seahawks to beat the Vikings. Need a MN loss to keep a 1 game buffer for the @packers to maintain a lead in the north. #GoPackGo",1201251260382494720,"2019-12-01 21:26:33",305889283,"Blake Lundgren, DPT",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"172","#Packers just won 31-13 and yet going thru the feed there's so much shit being talked...I can only assume you fuckers are miserable in your everyday lives... 
I'm happy as fuck tho! 9-3 baby! #GoPackGo",1201251138999209984,"2019-12-01 21:26:04",1133241924389785600,"Jayce Allen",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"173","@MissDanaBella #GoPackGo",1201251110801027072,"2019-12-01 21:25:57",1186098450426937344,"Brad Doyle",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"174","Touchdown al medio día en la NFL... 😎🏈💥 #RavensFlock #GoPackGo #HereWeGo #NFL100 https://t.co/SNRTAzIwSX",1201251086935433216,"2019-12-01 21:25:51",104024896,"Juan Pablo Rivera",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"175","💪 #GoPackGo https://t.co/6SIqyzMqNl",1201250994106974208,"2019-12-01 21:25:29",35865630,"Green Bay Packers",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
